timestamp,hourly_usage,hourly_pct_left,hourly_reset_in,hourly_reset_at,weekly_pct_left,weekly_reset_in,weekly_reset_at,total_tokens_k,tokens_delta_k,plan
2026-07-05T23:15:01Z,,88,19m,,6,1d 2h 51m,,175487,992,plus ($0.00)
2026-07-05T23:30:01Z,,88,4m,,6,1d 2h 36m,,175487,0,plus ($0.00)
2026-07-05T23:45:01Z,,98,4h 49m,,5,1d 2h 21m,,176460,973,plus ($0.00)
2026-07-06T00:00:01Z,,98,4h 34m,,5,1d 2h 6m,,176460,0,plus ($0.00)
2026-07-06T00:15:01Z,,97,4h 19m,,5,1d 1h 51m,,177458,998,plus ($0.00)
2026-07-06T00:30:02Z,,97,4h 4m,,5,1d 1h 36m,,177458,0,plus ($0.00)
2026-07-06T00:45:01Z,,96,3h 49m,,5,1d 1h 21m,,178449,991,plus ($0.00)
2026-07-06T01:00:02Z,,96,3h 34m,,5,1d 1h 6m,,178449,0,plus ($0.00)
2026-07-06T01:15:01Z,,95,3h 19m,,5,1d 51m,,179436,987,plus ($0.00)
2026-07-06T01:30:01Z,,95,3h 4m,,5,1d 36m,,179436,0,plus ($0.00)
2026-07-06T01:45:01Z,,93,2h 49m,,5,1d 21m,,180467,1031,plus ($0.00)
2026-07-06T02:00:02Z,,93,2h 34m,,5,1d 6m,,180467,0,plus ($0.00)
2026-07-06T02:15:01Z,,92,2h 19m,,5,23h 51m,,181413,946,plus ($0.00)
2026-07-06T02:30:01Z,,92,2h 4m,,5,23h 36m,,181413,0,plus ($0.00)
2026-07-06T02:45:01Z,,91,1h 49m,,4,23h 21m,,182402,989,plus ($0.00)
2026-07-06T03:00:01Z,,91,1h 34m,,4,23h 6m,,182402,0,plus ($0.00)
2026-07-06T03:15:01Z,,89,1h 19m,,4,22h 51m,,183386,984,plus ($0.00)
2026-07-06T03:30:01Z,,89,1h 4m,,4,22h 36m,,183386,0,plus ($0.00)
2026-07-06T03:45:02Z,,88,49m,,4,22h 21m,,184366,980,plus ($0.00)
2026-07-06T04:00:01Z,,88,34m,,4,22h 6m,,184366,0,plus ($0.00)
2026-07-06T04:15:01Z,,87,19m,,4,21h 51m,,185363,997,plus ($0.00)
2026-07-06T04:30:01Z,,85,4m,,3,21h 36m,,145166,-40197,plus ($0.00)
2026-07-06T04:45:01Z,,98,4h 49m,,3,21h 21m,,148664,3498,plus ($0.00)
2026-07-06T05:00:01Z,,98,4h 34m,,3,21h 6m,,148664,0,plus ($0.00)
2026-07-06T05:15:01Z,,97,4h 19m,,3,20h 51m,,149549,885,plus ($0.00)
2026-07-06T05:30:01Z,,97,4h 4m,,3,20h 36m,,129561,-19988,plus ($0.00)
2026-07-06T05:45:01Z,,95,3h 49m,,3,20h 21m,,149240,19679,plus ($0.00)
2026-07-06T06:00:01Z,,95,3h 34m,,3,20h 6m,,149240,0,plus ($0.00)
2026-07-06T06:15:01Z,,94,3h 19m,,3,19h 51m,,149240,0,plus ($0.00)
2026-07-06T06:30:01Z,,94,3h 4m,,2,19h 36m,,150147,907,plus ($0.00)
2026-07-06T06:45:01Z,,92,2h 49m,,2,19h 21m,,151090,943,plus ($0.00)
2026-07-06T07:00:01Z,,,,,,,,151090,0,
2026-07-06T07:15:01Z,,91,2h 19m,,2,18h 51m,,152009,919,plus ($0.00)
2026-07-06T07:30:01Z,,91,2h 4m,,2,18h 36m,,152009,0,plus ($0.00)
2026-07-06T07:45:01Z,,90,1h 49m,,2,18h 21m,,152939,930,plus ($0.00)
2026-07-06T08:00:01Z,,,,,,,,152939,0,
2026-07-06T08:15:01Z,,,,,,,,152939,0,
2026-07-06T08:30:01Z,,,,,,,,152939,0,
2026-07-06T08:45:01Z,,,,,,,,152939,0,
2026-07-06T09:00:01Z,,,,,,,,152939,0,
2026-07-06T09:15:01Z,,,,,,,,152939,0,
2026-07-06T09:30:01Z,,,,,,,,152939,0,
2026-07-06T09:45:01Z,,,,,,,,152939,0,
2026-07-06T10:00:01Z,,,,,,,,152939,0,
2026-07-06T10:15:01Z,,,,,,,,152939,0,
2026-07-06T10:30:01Z,,,,,,,,152939,0,
2026-07-06T10:45:01Z,,,,,,,,152939,0,
2026-07-06T11:00:01Z,,,,,,,,152939,0,
2026-07-06T11:15:02Z,,,,,,,,0,0,
2026-07-08T10:00:01Z,,99,4h 59m,,100,6d 23h 59m,,131474,131474,plus ($0.00)
2026-07-08T10:15:01Z,,93,4h 42m,,99,6d 23h 42m,,105115,-26359,plus ($0.00)
2026-07-08T10:30:01Z,,93,4h 27m,,99,6d 23h 27m,,105115,0,plus ($0.00)
2026-07-08T10:45:01Z,,,,,,,,105115,0,
2026-07-08T11:00:01Z,,92,3h 56m,,99,6d 22h 56m,,105115,0,plus ($0.00)
2026-07-08T11:15:01Z,,91,3h 41m,,99,6d 22h 41m,,106586,1471,plus ($0.00)
2026-07-08T11:30:01Z,,91,3h 26m,,99,6d 22h 26m,,106586,0,plus ($0.00)
2026-07-08T11:45:01Z,,99,4h 27m,,100,6d 23h 27m,,107703,1117,plus ($0.00)
2026-07-08T12:00:01Z,,99,4h 11m,,100,6d 23h 11m,,107703,0,plus ($0.00)
2026-07-08T12:15:01Z,,89,2h 41m,,98,6d 21h 41m,,108842,1139,plus ($0.00)
2026-07-08T12:30:01Z,,89,2h 26m,,98,6d 21h 26m,,108842,0,plus ($0.00)
2026-07-08T13:30:01Z,,88,1h 26m,,98,6d 20h 26m,,113037,4195,plus ($0.00)
2026-07-08T13:45:02Z,,86,1h 11m,,98,6d 20h 11m,,117382,4345,plus ($0.00)
2026-07-08T14:00:02Z,,86,56m,,98,6d 19h 56m,,117382,0,plus ($0.00)
2026-07-08T14:30:01Z,,74,27m,,96,6d 19h 27m,,118525,1143,plus ($0.00)
2026-07-08T14:45:01Z,,55,12m,,93,6d 19h 12m,,119662,1137,plus ($0.00)
2026-07-08T15:00:01Z,,99,4h 59m,,93,6d 18h 57m,,119662,0,plus ($0.00)
2026-07-08T15:15:01Z,,98,4h 49m,,93,6d 18h 42m,,120804,1142,plus ($0.00)
2026-07-08T15:30:01Z,,98,4h 34m,,93,6d 18h 27m,,120804,0,plus ($0.00)
2026-07-08T15:45:01Z,,96,4h 19m,,92,6d 18h 11m,,121940,1136,plus ($0.00)
2026-07-08T16:00:01Z,,96,4h 4m,,92,6d 17h 56m,,121940,0,plus ($0.00)
2026-07-08T16:15:01Z,,95,3h 49m,,92,6d 17h 42m,,123076,1136,plus ($0.00)
2026-07-08T16:30:01Z,,95,3h 34m,,92,6d 17h 27m,,123076,0,plus ($0.00)
2026-07-08T16:45:01Z,,94,3h 19m,,92,6d 17h 12m,,124214,1138,plus ($0.00)
2026-07-08T17:00:01Z,,94,3h 4m,,92,6d 16h 57m,,124214,0,plus ($0.00)
2026-07-08T17:15:01Z,,93,2h 49m,,92,6d 16h 42m,,125350,1136,plus ($0.00)
2026-07-08T17:30:02Z,,93,2h 34m,,92,6d 16h 26m,,125350,0,plus ($0.00)
2026-07-08T17:45:01Z,,92,2h 19m,,92,6d 16h 12m,,126490,1140,plus ($0.00)
2026-07-08T18:00:01Z,,92,2h 4m,,92,6d 15h 57m,,126490,0,plus ($0.00)
2026-07-08T18:15:01Z,,90,1h 49m,,91,6d 15h 42m,,127628,1138,plus ($0.00)
2026-07-08T18:30:02Z,,90,1h 34m,,91,6d 15h 27m,,127628,0,plus ($0.00)
2026-07-08T18:45:01Z,,89,1h 19m,,91,6d 15h 12m,,128845,1217,plus ($0.00)
2026-07-08T19:00:01Z,,99,4h 59m,,100,6d 16h 12m,,128845,0,plus ($0.00)
2026-07-08T19:15:01Z,,88,49m,,91,6d 14h 42m,,129984,1139,plus ($0.00)
2026-07-08T19:30:01Z,,88,34m,,91,6d 14h 27m,,129984,0,plus ($0.00)
2026-07-08T19:45:01Z,,87,19m,,91,6d 14h 12m,,131119,1135,plus ($0.00)
2026-07-08T20:00:01Z,,87,4m,,91,6d 13h 57m,,131119,0,plus ($0.00)
2026-07-08T20:15:02Z,,98,4h 51m,,91,6d 13h 41m,,132255,1136,plus ($0.00)
2026-07-08T20:30:02Z,,98,4h 36m,,91,6d 13h 27m,,132255,0,plus ($0.00)
2026-07-08T20:45:01Z,,97,4h 21m,,91,6d 13h 12m,,133385,1130,plus ($0.00)
2026-07-08T21:00:01Z,,97,4h 6m,,91,6d 12h 57m,,133385,0,plus ($0.00)
2026-07-08T21:15:01Z,,96,3h 51m,,90,6d 12h 42m,,134530,1145,plus ($0.00)
2026-07-08T21:30:01Z,,90,3h 36m,,90,6d 12h 26m,,134530,0,plus ($0.00)
2026-07-08T21:45:02Z,,97,2h 18m,,99,6d 13h 26m,,135680,1150,plus ($0.00)
2026-07-08T22:00:01Z,,97,2h 4m,,99,6d 13h 11m,,135680,0,plus ($0.00)
2026-07-08T22:15:01Z,,73,2h 51m,,87,6d 11h 41m,,136803,1123,plus ($0.00)
2026-07-08T22:30:01Z,,73,2h 36m,,87,6d 11h 26m,,136803,0,plus ($0.00)
2026-07-08T22:45:01Z,,71,2h 21m,,87,6d 11h 12m,,137939,1136,plus ($0.00)
2026-07-08T23:00:01Z,,71,2h 6m,,87,6d 10h 57m,,137939,0,plus ($0.00)
2026-07-08T23:15:01Z,,71,1h 51m,,86,6d 10h 42m,,139077,1138,plus ($0.00)
2026-07-08T23:30:01Z,,71,1h 36m,,86,6d 10h 27m,,139077,0,plus ($0.00)
2026-07-08T23:45:01Z,,70,1h 21m,,86,6d 10h 12m,,140214,1137,plus ($0.00)
2026-07-09T00:00:01Z,,70,1h 6m,,86,6d 9h 57m,,140214,0,plus ($0.00)
2026-07-09T00:15:01Z,,69,51m,,86,6d 9h 42m,,141351,1137,plus ($0.00)
2026-07-09T00:30:01Z,,69,36m,,86,6d 9h 27m,,141351,0,plus ($0.00)
2026-07-09T00:45:01Z,,68,21m,,86,6d 9h 12m,,142489,1138,plus ($0.00)
2026-07-09T01:00:01Z,,68,6m,,86,6d 8h 57m,,142489,0,plus ($0.00)
2026-07-09T01:15:02Z,,,,,,,,143614,1125,
2026-07-09T01:30:01Z,,98,4h 41m,,86,6d 8h 27m,,143614,0,plus ($0.00)
2026-07-09T01:45:01Z,,,,,,,,144759,1145,
2026-07-09T02:00:01Z,,99,4h 59m,,99,6d 9h 12m,,144759,0,plus ($0.00)
2026-07-09T02:15:01Z,,96,3h 56m,,86,6d 7h 42m,,145896,1137,plus ($0.00)
2026-07-09T02:30:01Z,,96,3h 41m,,86,6d 7h 27m,,145896,0,plus ($0.00)
2026-07-09T02:45:01Z,,95,3h 26m,,85,6d 7h 12m,,147034,1138,plus ($0.00)
2026-07-09T03:00:01Z,,95,3h 11m,,85,6d 6h 57m,,147034,0,plus ($0.00)
2026-07-09T03:15:02Z,,94,2h 56m,,85,6d 6h 42m,,148171,1137,plus ($0.00)
2026-07-09T03:30:01Z,,94,2h 41m,,85,6d 6h 27m,,148171,0,plus ($0.00)
2026-07-09T03:45:02Z,,93,2h 26m,,85,6d 6h 11m,,149314,1143,plus ($0.00)
2026-07-09T04:00:01Z,,93,2h 11m,,85,6d 5h 57m,,138401,-10913,plus ($0.00)
2026-07-09T04:15:01Z,,91,1h 56m,,85,6d 5h 42m,,172108,33707,plus ($0.00)
2026-07-09T04:30:01Z,,91,1h 41m,,85,6d 5h 27m,,172108,0,plus ($0.00)
2026-07-09T04:45:02Z,,90,1h 26m,,85,6d 5h 12m,,173252,1144,plus ($0.00)
2026-07-09T05:00:01Z,,90,1h 11m,,85,6d 4h 57m,,140729,-32523,plus ($0.00)
2026-07-09T05:15:02Z,,88,56m,,84,6d 4h 42m,,166388,25659,plus ($0.00)
2026-07-09T05:30:01Z,,87,41m,,84,6d 4h 27m,,198398,32010,plus ($0.00)
2026-07-09T05:45:02Z,,98,1h 27m,,99,6d 5h 27m,,199592,1194,plus ($0.00)
2026-07-09T06:00:02Z,,86,11m,,84,6d 3h 56m,,164240,-35352,plus ($0.00)
2026-07-09T06:15:01Z,,98,4h 56m,,83,6d 3h 42m,,201525,37285,plus ($0.00)
2026-07-09T06:30:01Z,,98,4h 41m,,83,6d 3h 27m,,201525,0,plus ($0.00)
2026-07-09T06:45:01Z,,97,4h 27m,,83,6d 3h 12m,,202670,1145,plus ($0.00)
2026-07-09T07:00:01Z,,97,4h 12m,,83,6d 2h 57m,,166580,-36090,plus ($0.00)
2026-07-09T07:15:02Z,,94,3h 57m,,83,6d 2h 42m,,204082,37502,plus ($0.00)
2026-07-09T07:30:01Z,,94,3h 42m,,83,6d 2h 27m,,204082,0,plus ($0.00)
2026-07-09T07:45:01Z,,93,3h 27m,,83,6d 2h 12m,,205227,1145,plus ($0.00)
2026-07-09T08:00:01Z,,93,3h 12m,,83,6d 1h 57m,,168897,-36330,plus ($0.00)
2026-07-09T08:15:01Z,,91,2h 57m,,82,6d 1h 42m,,212374,43477,plus ($0.00)
2026-07-09T08:30:01Z,,91,2h 42m,,82,6d 1h 26m,,212374,0,plus ($0.00)
2026-07-09T08:45:01Z,,98,3h 49m,,99,6d 2h 27m,,213530,1156,plus ($0.00)
2026-07-09T09:00:01Z,,90,2h 12m,,82,6d 56m,,171241,-42289,plus ($0.00)
2026-07-09T09:15:01Z,,87,1h 57m,,82,6d 41m,,208698,37457,plus ($0.00)
2026-07-09T09:30:01Z,,87,1h 42m,,82,6d 26m,,208698,0,plus ($0.00)
2026-07-09T09:45:01Z,,98,2h 49m,,99,6d 1h 27m,,209818,1120,plus ($0.00)
2026-07-09T10:00:01Z,,86,1h 12m,,81,5d 23h 56m,,173974,-35844,plus ($0.00)
2026-07-09T10:15:01Z,,84,57m,,81,5d 23h 42m,,190955,16981,plus ($0.00)
2026-07-09T10:30:01Z,,84,41m,,81,5d 23h 26m,,190955,0,plus ($0.00)
2026-07-09T10:45:01Z,,82,26m,,81,5d 23h 11m,,192092,1137,plus ($0.00)
2026-07-09T11:00:01Z,,80,11m,,81,5d 22h 56m,,192092,0,plus ($0.00)
2026-07-09T11:15:01Z,,97,4h 57m,,79,5d 22h 42m,,193231,1139,plus ($0.00)
2026-07-09T11:30:01Z,,93,4h 42m,,79,5d 22h 27m,,193231,0,plus ($0.00)
2026-07-09T11:45:01Z,,91,4h 27m,,79,5d 22h 12m,,194369,1138,plus ($0.00)
2026-07-09T12:00:01Z,,88,4h 12m,,78,5d 21h 56m,,194369,0,plus ($0.00)
2026-07-09T12:15:01Z,,84,3h 57m,,77,5d 21h 42m,,195506,1137,plus ($0.00)
2026-07-09T12:30:01Z,,84,3h 42m,,77,5d 21h 27m,,195506,0,plus ($0.00)
2026-07-09T12:45:01Z,,99,4h 49m,,99,5d 22h 27m,,196645,1139,plus ($0.00)
2026-07-09T13:00:01Z,,83,3h 12m,,77,5d 20h 57m,,196645,0,plus ($0.00)
2026-07-09T13:15:01Z,,82,2h 57m,,77,5d 20h 42m,,197795,1150,plus ($0.00)
2026-07-09T13:30:01Z,,82,2h 42m,,77,5d 20h 27m,,197795,0,plus ($0.00)
2026-07-09T13:45:01Z,,80,2h 27m,,77,5d 20h 12m,,198933,1138,plus ($0.00)
2026-07-09T14:00:02Z,,80,2h 12m,,77,5d 19h 57m,,198933,0,plus ($0.00)
2026-07-09T14:15:01Z,,74,1h 57m,,76,5d 19h 42m,,200069,1136,plus ($0.00)
2026-07-09T14:30:01Z,,97,3h 4m,,98,5d 20h 42m,,200069,0,plus ($0.00)
2026-07-09T14:45:01Z,,59,1h 27m,,73,5d 19h 12m,,201198,1129,plus ($0.00)
2026-07-09T15:00:01Z,,59,1h 12m,,73,5d 18h 57m,,201198,0,plus ($0.00)
2026-07-09T15:15:01Z,,57,57m,,73,5d 18h 42m,,202340,1142,plus ($0.00)
2026-07-09T15:30:01Z,,57,42m,,73,5d 18h 27m,,202340,0,plus ($0.00)
2026-07-09T15:45:01Z,,55,27m,,73,5d 18h 12m,,203480,1140,plus ($0.00)
2026-07-09T16:00:01Z,,55,12m,,73,5d 17h 57m,,203480,0,plus ($0.00)
2026-07-09T16:15:01Z,,98,4h 57m,,73,5d 17h 42m,,204617,1137,plus ($0.00)
2026-07-09T16:30:01Z,,98,4h 42m,,73,5d 17h 27m,,204617,0,plus ($0.00)
2026-07-09T16:45:01Z,,97,4h 27m,,72,5d 17h 12m,,205756,1139,plus ($0.00)
2026-07-09T17:00:01Z,,94,4h 12m,,72,5d 16h 57m,,205756,0,plus ($0.00)
2026-07-09T17:15:01Z,,86,3h 57m,,71,5d 16h 42m,,206895,1139,plus ($0.00)
2026-07-09T17:30:01Z,,86,3h 42m,,71,5d 16h 27m,,206895,0,plus ($0.00)
2026-07-09T17:45:01Z,,85,3h 27m,,70,5d 16h 12m,,208270,1375,plus ($0.00)
2026-07-09T18:00:01Z,,85,3h 12m,,70,5d 15h 57m,,208270,0,plus ($0.00)
2026-07-09T18:15:01Z,,83,2h 57m,,70,5d 15h 42m,,209518,1248,plus ($0.00)
2026-07-09T18:30:01Z,,83,2h 42m,,70,5d 15h 27m,,209518,0,plus ($0.00)
2026-07-09T18:45:01Z,,82,2h 27m,,70,5d 15h 12m,,210749,1231,plus ($0.00)
2026-07-09T19:00:01Z,,82,2h 12m,,70,5d 14h 57m,,210749,0,plus ($0.00)
2026-07-09T19:15:01Z,,80,1h 57m,,70,5d 14h 42m,,211873,1124,plus ($0.00)
2026-07-09T19:30:01Z,,80,1h 42m,,70,5d 14h 27m,,211873,0,plus ($0.00)
2026-07-09T19:45:01Z,,78,1h 27m,,69,5d 14h 12m,,213012,1139,plus ($0.00)
2026-07-09T20:00:01Z,,78,1h 12m,,69,5d 13h 57m,,213012,0,plus ($0.00)
2026-07-09T20:15:01Z,,77,57m,,69,5d 13h 42m,,214151,1139,plus ($0.00)
2026-07-09T20:30:01Z,,77,42m,,69,5d 13h 26m,,214151,0,plus ($0.00)
2026-07-09T20:45:01Z,,75,27m,,69,5d 13h 12m,,215289,1138,plus ($0.00)
2026-07-09T21:00:01Z,,75,12m,,69,5d 12h 57m,,215289,0,plus ($0.00)
2026-07-09T21:15:01Z,,99,4h 57m,,69,5d 12h 42m,,216436,1147,plus ($0.00)
2026-07-09T21:30:01Z,,99,4h 42m,,69,5d 12h 27m,,216436,0,plus ($0.00)
2026-07-09T21:45:01Z,,98,4h 56m,,100,6d 23h 56m,,217564,1128,plus ($0.00)
2026-07-09T22:00:01Z,,98,4h 41m,,100,6d 23h 41m,,217564,0,plus ($0.00)
2026-07-09T22:15:01Z,,96,4h 26m,,99,6d 23h 26m,,218703,1139,plus ($0.00)
2026-07-09T22:30:01Z,,96,4h 11m,,99,6d 23h 11m,,218703,0,plus ($0.00)
2026-07-09T22:45:01Z,,98,3h 57m,,100,6d 22h 57m,,219840,1137,plus ($0.00)
2026-07-09T23:00:01Z,,95,3h 41m,,99,6d 22h 41m,,219840,0,plus ($0.00)
2026-07-09T23:15:01Z,,94,3h 26m,,99,6d 22h 26m,,220975,1135,plus ($0.00)
2026-07-09T23:30:01Z,,94,3h 11m,,99,6d 22h 11m,,220975,0,plus ($0.00)
2026-07-09T23:45:01Z,,97,2h 57m,,100,6d 21h 57m,,222146,1171,plus ($0.00)
2026-07-10T00:00:01Z,,93,2h 41m,,99,6d 21h 41m,,222146,0,plus ($0.00)
2026-07-10T00:15:01Z,,91,2h 26m,,99,6d 21h 26m,,223282,1136,plus ($0.00)
2026-07-10T00:30:02Z,,91,2h 11m,,99,6d 21h 11m,,223282,0,plus ($0.00)
2026-07-10T00:45:01Z,,90,1h 56m,,98,6d 20h 56m,,224417,1135,plus ($0.00)
2026-07-10T01:00:01Z,,90,1h 41m,,98,6d 20h 41m,,224417,0,plus ($0.00)
2026-07-10T01:15:01Z,,87,1h 26m,,98,6d 20h 26m,,225553,1136,plus ($0.00)
2026-07-10T01:30:01Z,,96,1h 12m,,99,6d 20h 12m,,225553,0,plus ($0.00)
2026-07-10T01:45:01Z,,85,56m,,98,6d 19h 56m,,226691,1138,plus ($0.00)
2026-07-10T02:00:01Z,,85,41m,,98,6d 19h 41m,,226691,0,plus ($0.00)
2026-07-10T02:15:01Z,,83,26m,,97,6d 19h 26m,,227838,1147,plus ($0.00)
2026-07-10T02:30:01Z,,83,11m,,97,6d 19h 11m,,227838,0,plus ($0.00)
2026-07-10T02:45:01Z,,98,4h 56m,,97,6d 18h 56m,,228965,1127,plus ($0.00)
2026-07-10T03:00:01Z,,98,4h 41m,,97,6d 18h 41m,,228965,0,plus ($0.00)
2026-07-10T03:15:01Z,,96,4h 26m,,97,6d 18h 26m,,230101,1136,plus ($0.00)
2026-07-10T03:30:01Z,,96,4h 11m,,97,6d 18h 11m,,230101,0,plus ($0.00)
2026-07-10T03:45:01Z,,93,3h 56m,,96,6d 17h 56m,,231237,1136,plus ($0.00)
2026-07-10T04:00:01Z,,93,3h 41m,,96,6d 17h 41m,,231237,0,plus ($0.00)
2026-07-10T04:15:01Z,,,,,,,,232373,1136,
2026-07-10T04:30:02Z,,,,,,,,232373,0,
2026-07-10T04:45:01Z,,90,2h 56m,,96,6d 16h 56m,,233511,1138,plus ($0.00)
2026-07-10T05:00:02Z,,90,2h 41m,,96,6d 16h 41m,,233511,0,plus ($0.00)
2026-07-10T05:15:02Z,,87,2h 26m,,95,6d 16h 26m,,234646,1135,plus ($0.00)
2026-07-10T05:30:01Z,,87,2h 11m,,95,6d 16h 11m,,234646,0,plus ($0.00)
2026-07-10T05:45:01Z,,85,1h 56m,,95,6d 15h 56m,,235785,1139,plus ($0.00)
2026-07-10T06:00:01Z,,85,1h 41m,,95,6d 15h 41m,,235785,0,plus ($0.00)
2026-07-10T06:15:02Z,,83,1h 26m,,95,6d 15h 26m,,236923,1138,plus ($0.00)
2026-07-10T06:30:01Z,,83,1h 11m,,95,6d 15h 11m,,236923,0,plus ($0.00)
2026-07-10T06:45:01Z,,81,56m,,94,6d 14h 56m,,238061,1138,plus ($0.00)
2026-07-10T07:00:01Z,,81,41m,,94,6d 14h 41m,,238061,0,plus ($0.00)
2026-07-10T07:15:01Z,,97,1h 56m,,99,6d 14h 27m,,239199,1138,plus ($0.00)
2026-07-10T07:30:01Z,,80,11m,,94,6d 14h 11m,,239199,0,plus ($0.00)
2026-07-10T07:45:01Z,,,,,,,,240335,1136,
2026-07-10T08:00:01Z,,,,,,,,240335,0,
2026-07-10T08:15:01Z,,97,56m,,99,6d 13h 27m,,241474,1139,plus ($0.00)
2026-07-10T08:30:01Z,,97,41m,,99,6d 13h 12m,,241474,0,plus ($0.00)
2026-07-10T08:45:01Z,,95,3h 56m,,94,6d 12h 56m,,242610,1136,plus ($0.00)
2026-07-10T09:00:02Z,,95,3h 41m,,94,6d 12h 41m,,242610,0,plus ($0.00)
2026-07-10T09:15:01Z,,99,4h 59m,,99,6d 12h 27m,,243747,1137,plus ($0.00)
2026-07-10T09:30:01Z,,94,3h 11m,,93,6d 12h 11m,,243747,0,plus ($0.00)
2026-07-10T09:45:02Z,,93,2h 56m,,93,6d 11h 56m,,110764,-132983,plus ($0.00)
2026-07-10T10:00:01Z,,93,2h 41m,,93,6d 11h 41m,,110764,0,plus ($0.00)
2026-07-10T10:15:01Z,,92,2h 26m,,93,6d 11h 26m,,131085,20321,plus ($0.00)
2026-07-10T10:30:02Z,,99,4h 4m,,99,6d 11h 12m,,131085,0,plus ($0.00)
2026-07-10T10:45:01Z,,,,,,,,131975,890,
2026-07-10T11:00:01Z,,,,,,,,131975,0,
2026-07-10T11:15:01Z,,86,1h 26m,,92,6d 10h 26m,,133023,1048,plus ($0.00)
2026-07-10T11:30:02Z,,,,,,,,133023,0,
2026-07-10T11:45:01Z,,46,56m,,86,6d 9h 56m,,134086,1063,plus ($0.00)
2026-07-10T12:00:01Z,,46,41m,,86,6d 9h 41m,,134086,0,plus ($0.00)
2026-07-10T12:15:01Z,,45,26m,,86,6d 9h 26m,,135159,1073,plus ($0.00)
2026-07-10T12:30:01Z,,,,,,,,135159,0,
2026-07-10T12:45:01Z,,,,,,,,136236,1077,
2026-07-10T13:00:01Z,,,,,,,,136236,0,
2026-07-10T13:15:01Z,,,,,,,,137470,1234,
2026-07-10T13:30:01Z,,98,4h 11m,,85,6d 8h 11m,,137470,0,plus ($0.00)
2026-07-10T13:45:01Z,,97,3h 57m,,85,6d 7h 56m,,138563,1093,plus ($0.00)
2026-07-10T14:00:01Z,,97,3h 42m,,85,6d 7h 41m,,138563,0,plus ($0.00)
2026-07-10T14:15:01Z,,97,3h 27m,,85,6d 7h 26m,,139734,1171,plus ($0.00)
2026-07-10T14:30:01Z,,97,3h 12m,,85,6d 7h 11m,,139734,0,plus ($0.00)
2026-07-10T14:45:01Z,,96,2h 57m,,85,6d 6h 56m,,140903,1169,plus ($0.00)
2026-07-10T15:00:02Z,,96,2h 41m,,85,6d 6h 41m,,140903,0,plus ($0.00)
2026-07-10T15:15:02Z,,95,2h 27m,,85,6d 6h 26m,,142078,1175,plus ($0.00)
2026-07-10T15:30:01Z,,95,2h 12m,,85,6d 6h 11m,,142078,0,plus ($0.00)
2026-07-10T15:45:01Z,,94,1h 57m,,85,6d 5h 56m,,143254,1176,plus ($0.00)
2026-07-10T16:00:01Z,,94,1h 42m,,85,6d 5h 41m,,143254,0,plus ($0.00)
2026-07-10T16:15:01Z,,94,1h 27m,,85,6d 5h 26m,,144431,1177,plus ($0.00)
2026-07-10T16:30:01Z,,94,1h 12m,,85,6d 5h 11m,,144431,0,plus ($0.00)
2026-07-10T16:45:01Z,,93,57m,,85,6d 4h 56m,,145595,1164,plus ($0.00)
2026-07-10T17:00:01Z,,93,42m,,85,6d 4h 41m,,145595,0,plus ($0.00)
2026-07-10T17:15:01Z,,92,27m,,84,6d 4h 26m,,146766,1171,plus ($0.00)
2026-07-10T17:30:01Z,,92,12m,,84,6d 4h 11m,,146766,0,plus ($0.00)
2026-07-10T17:45:01Z,,99,4h 57m,,84,6d 3h 56m,,147937,1171,plus ($0.00)
2026-07-10T18:00:01Z,,98,2h 34m,,97,6d 3h 42m,,147937,0,plus ($0.00)
2026-07-10T18:15:01Z,,98,4h 27m,,84,6d 3h 26m,,149114,1177,plus ($0.00)
2026-07-10T18:30:01Z,,99,4h 59m,,100,6d 23h 59m,,149114,0,plus ($0.00)
2026-07-10T18:45:01Z,,98,4h 49m,,100,6d 23h 49m,,150383,1269,plus ($0.00)
2026-07-10T19:00:02Z,,98,4h 34m,,100,6d 23h 34m,,150383,0,plus ($0.00)
2026-07-10T19:15:01Z,,97,4h 19m,,100,6d 23h 19m,,150383,0,plus ($0.00)
2026-07-10T19:30:01Z,,97,4h 4m,,100,6d 23h 4m,,151536,1153,plus ($0.00)
2026-07-10T19:45:01Z,,96,3h 49m,,99,6d 22h 49m,,152706,1170,plus ($0.00)
2026-07-10T20:00:01Z,,96,3h 34m,,99,6d 22h 34m,,152706,0,plus ($0.00)
2026-07-10T20:15:01Z,,96,3h 19m,,99,6d 22h 19m,,153880,1174,plus ($0.00)
2026-07-10T20:30:01Z,,96,3h 4m,,99,6d 22h 4m,,153880,0,plus ($0.00)
2026-07-10T20:45:01Z,,94,2h 49m,,99,6d 21h 49m,,155057,1177,plus ($0.00)
2026-07-10T21:00:01Z,,94,2h 34m,,99,6d 21h 34m,,155057,0,plus ($0.00)
2026-07-10T21:15:01Z,,93,2h 19m,,99,6d 21h 19m,,156227,1170,plus ($0.00)
2026-07-10T21:30:01Z,,93,2h 4m,,99,6d 21h 4m,,156227,0,plus ($0.00)
2026-07-10T21:45:01Z,,93,1h 48m,,99,6d 20h 48m,,156227,0,plus ($0.00)
2026-07-10T22:00:01Z,,93,1h 34m,,99,6d 20h 34m,,157397,1170,plus ($0.00)
2026-07-10T22:15:01Z,,92,1h 19m,,99,6d 20h 19m,,158569,1172,plus ($0.00)
